NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,YEARS_IN_BUSINESS,ANNUAL_SALES,AVERAGE_CHECK,NUMBER_OF_ROOMS,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,% Share of F&B Purchases from Company
REDROCK CAFE,YORK,PA,17406,8019,42133,YORK,9280,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,38429.1228084201,34833.6982704391,3595.42453798099,4744.1868623359,6215.40878650973,8819.27005504753,11939.0666832956,0.4748784479
GOLDEN WALL CHINESE RESTAURANT,WILLOW STREET,PA,17584,9388,42071,LANCASTER,4000,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,30314.206246172,28464.1583568982,1850.04788927377,4546.43148592797,5871.89112682543,4221.18677193466,11250.6693001771,0.4458819357
ORIGINAL ITALIAN PIZZA,HUGHESVILLE,PA,17737,1617,42081,LYCOMING,9140,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,95033.8199630795,87436.179459702,7597.64050337744,15376.1772092163,12662.7341722957,16524.8680948459,28038.911381512,0.2997475919
KEMLERS RESTAURANT,BLOOMSBURG,PA,17815,7807,42037,COLUMBIA,7560,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,171308.34715978,156312.978549552,14995.3686102283,21020.9944784744,27615.8162756429,35682.6965096793,60982.4741779832,0.7697315178
DOWNTOWNER SALOON & STEAKHOUSE,FORT LAUDERDALE,FL,33301,2806,12011,BROWARD,4992,FSR - FINE DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",STEAK & SEAFOOD,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$2,500,001 - $5,000,000",$50 TO $75,NOT APPLICABLE,917299.018273717,861015.513219284,56283.5050544323,99911.5474339036,179951.798211509,129218.934681182,396426.817651633,0.283078686
MCDONALD'S,BLOOMSBURG,PA,17815,8844,42037,COLUMBIA,7560,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,753209.442,630794.082817481,122415.359182519,118112.534606684,64542.3686375321,140558.936143959,205244.732267352,0.5899562234
MARIO PIZZA,EAST GREENVILLE,PA,18041,1418,42091,MONTGOMERY,6162,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,37805.2951316369,34782.8864602202,3022.40867141667,6116.77945405756,5037.34778569446,6573.73886033127,11154.127239752,0.01308526452
CUSATS CAFE,HAZLETON,PA,18201,2965,42079,LUZERNE,7560,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,83316.5944229275,77243.5377126593,6073.05671026813,11250.7809987165,12120.7738236923,18286.7423890549,30627.1260520615,0.5877151235
JIMMYS QUICK LUNCH,HAZLETON,PA,18201,6522,42079,LUZERNE,7560,LSR - QUICK CASUAL,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SUBS,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,144951.9696,129216.151628949,15735.817971051,17195.3721016992,20342.5356959094,27944.3801263688,51510.097860793,0.2022446994
FORT LAUDERDALE OPA,FORT LAUDERDALE,FL,33308,7220,12011,BROWARD,4992,FSR - UPSCALE CASUAL DINING RESTAURANTS,EUROPEAN,GREEK,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$30 TO $50,NOT APPLICABLE,330695.993375787,304687.532561194,26008.4608145925,43373.866053604,67162.0924084142,64188.564114063,102210.079237835,0.2152267593
WAYNES FAMILY RESTAURANT,JERMYN,PA,18433,1607,42069,LACKAWANNA,7560,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,70015.3805027449,63886.6281305981,6128.75237214678,8591.48401906963,11286.851554464,14583.863629009,24924.1277752095,0.6047232873
WENDY'S,DALLAS,PA,18612,1150,42079,LUZERNE,7560,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,497855.4273,416941.477533162,80913.9497668381,78069.874203856,42661.1334447301,92906.4683907455,135662.404354242,0.2988897739
BURGER KING,HANOVER TOWNSHIP,PA,18706,5489,42079,LUZERNE,7560,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,434682.7011,364035.898207712,70646.8028922879,68163.6112264782,37247.8749871465,81117.5944164524,118448.242459126,0.5773911887
PIZZA HUT,SOUDERTON,PA,18964,1000,42017,BUCKS,6162,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,261442.404,214005.947406888,47436.4565931122,45769.0943227041,25010.4340561224,54467.1675,49103.8188635204,0.3960758663
LITTLE LEOS CAFE,WARMINSTER,PA,18974,4518,42017,BUCKS,6162,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,37047.1355416569,33581.0095816025,3466.12596005432,4573.57651904029,5991.89039282933,8502.11165986419,11509.714230584,0.9492832302
MEMORIES GRILL,ASTON,PA,19014,1851,42045,DELAWARE,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,143437.576986423,133373.339125849,10064.2378605744,18584.227583812,23305.7218887728,29109.9648877285,50534.189045953,0.7280470145
PATRICKS PUB & RESTAURANT,CROYDON,PA,19021,5410,42017,BUCKS,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,67621.9269207513,62647.7208538708,4974.20606688044,9180.38897480532,11226.0581365094,9331.12249198351,25990.7650334402,0.2220008545
SPRINGHOUSE CAFE & GRILLE,GLENSIDE,PA,19038,4910,42091,MONTGOMERY,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,32652.7764344648,30361.7079728459,2291.0684616188,4230.59731801567,5305.41955926893,6626.72359268929,11503.8305295039,0.5825196007
HILLS QUALITY SEAFOOD,NEWTOWN SQUARE,PA,19073,3703,42045,DELAWARE,6162,FSR - UPSCALE CASUAL DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",SEAFOOD & FISH,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$30 TO $50,NOT APPLICABLE,215865.523008858,203704.846324584,12160.6766842747,20267.7944737911,37319.7655577408,28888.3630566436,105068.246552133,0.2575715406
STARBUCKS,WAYNE,PA,19087,4104,42045,DELAWARE,6162,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,210494.4534,147135.6229266,63358.8304734,56833.502418,27153.7844886,25259.334408,0,0.1905276325
FRIENDLY'S,WEST HARTFORD,CT,06107,2407,09003,HARTFORD,3280,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,251-500 UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$7 TO $10,NOT APPLICABLE,269093.244016246,249478.681724308,19614.5622919385,36337.4088635077,39147.2835729231,59061.9295716923,98918.5019062154,0.3453685672
VIETNAM PALACE,PHILADELPHIA,PA,19107,1721,42101,PHILADELPHIA,6162,FSR - UPSCALE CASUAL DINING RESTAURANTS,OTHER ASIAN,VIETNAMESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,92516.9369259194,85240.697791115,7276.23913480435,12134.4597766402,18789.5565462783,17957.6694500735,28594.7324535452,0.4127428267
PHO XE LUA VIET THAI RESTARUANT,PHILADELPHIA,PA,19107,1805,42101,PHILADELPHIA,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,VIETNAMESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,75575.544873332,70963.2394697796,4612.30540355245,11334.5879482385,14639.0562808404,10523.7289642492,28048.7457149872,0.3555401997
ANDONIOS DINER,PHILADELPHIA,PA,19115,3723,42101,PHILADELPHIA,6162,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,138717.272181521,128605.986830901,10111.2853506198,18731.8944186725,20180.3817498462,30446.3599222418,50992.3792508308,0.9308476449
CIN CIN,PHILADELPHIA,PA,19118,3527,42101,PHILADELPHIA,6162,FSR - UPSCALE CASUAL DINING RESTAURANTS,OTHER ETHNIC FOOD,OTHER ETHNIC FOOD UNCLASSIFIED,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$30 TO $50,NOT APPLICABLE,158307.576621977,145857.058666814,12450.5179551633,20763.5162240071,32151.1850854369,30727.7264777582,48929.0172079435,0.7503844514
BYRNES TAVERN TAKEOUT,PHILADELPHIA,PA,19134,6005,42101,PHILADELPHIA,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","BAR & GRILL, BREW PUB, & EATERTAINMENT",BAR & GRILL,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,186780.984720627,173675.574704961,13105.4100156658,24199.9370130548,30348.1540574413,37906.3005744125,65804.4132532637,0.2302741255
RITA'S ICE,PHILADELPHIA,PA,19135,1010,42101,PHILADELPHIA,6162,"LSR - ICE CREAM PARLORS, FROZEN DESSERTS",FROZEN DESSERT,ICE CREAM / DAIRY,501+ UNITS,1 TO 4,5 YEARS PLUS,"<=$500,000",UNDER $5,NOT APPLICABLE,40082.3934,32827.4801946,7254.9132054,5611.535076,5170.6287486,14830.485558,0,0.5571676478
RED ROOF INN,FORT LAUDERDALE,FL,33309,3808,12011,BROWARD,4992,2* HOTELS WITHOUT RESTAURANT-MIDSCALE,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,251-500 UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",NOT APPLICABLE,251 - 500,,,,,,,,#NA
LIN FENG,PHILADELPHIA,PA,19140,4407,42101,PHILADELPHIA,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,39742.9391736492,36264.0659462583,3478.87322739093,4876.79741693152,6406.77307714533,8278.26116151401,14147.721357989,0.3358161923
MORNING GLORY,PHILADELPHIA,PA,19147,2741,42101,PHILADELPHIA,6162,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,157957.3842,110412.2115558,47545.1726442,42648.493734,20376.5025618,18954.886104,0,0.01357184023
A & A STEAKS,PHILADELPHIA,PA,19151,3813,42101,PHILADELPHIA,6162,FSR - UPSCALE CASUAL DINING RESTAURANTS,"STEAK, SEAFOOD & FISH",STEAK & SEAFOOD,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,50385.8222345388,47547.3620435595,2838.46019097928,4730.76698496546,8710.91894164974,6742.9198759041,24524.296050061,0.4320625781
CARMINES PIZZA & EATERY,WEST CHESTER,PA,19380,4527,42029,CHESTER,6162,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,319842.905070713,294272.519588711,25570.3854820024,51749.5896659573,42617.3091366707,55615.5884233552,94366.8988026279,0.7666656511
KFC,NORRISTOWN,PA,19401,1821,42091,MONTGOMERY,6162,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,FRIED CHICKEN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$5 TO $7,NOT APPLICABLE,317145.2049,262549.918013725,54595.2868862747,52676.2961345603,28784.861275716,62687.0312226704,72761.732669171,0.5705261044
CRAZY FROG SALOON,POTTSTOWN,PA,19464,5047,42091,MONTGOMERY,6162,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
PIZZA HUT,MORGANTOWN,PA,19543,9483,42011,BERKS,6680,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,261442.404,214005.947406888,47436.4565931122,45769.0943227041,25010.4340561224,54467.1675,49103.8188635204,0.7018684131
ITALIAN GARDEN ESPOSITOS,READING,PA,19601,3607,42011,BERKS,6680,FSR - UPSCALE CASUAL DINING RESTAURANTS,"PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,45685.4802900853,42092.4248926155,3593.05539746984,5992.07714151221,9278.40829773463,8867.61690320682,14120.269534569,0.2782676321
ANTHONYS TRATTORIA,READING,PA,19606,1448,42011,BERKS,6680,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,437508.559999542,405325.837137884,32182.7228616583,59396.3961617041,72631.7150874943,60371.6301878149,168158.209930829,0.4632837068
MIKIMOTOS JAPANESE RESTAURANT & SUSHI BAR,WILMINGTON,DE,19801,1020,10003,NEW CASTLE,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,JAPANESE,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,595413.095744263,559075.586786174,36337.508958089,89298.2261729974,115332.093649587,82909.9684544676,220978.764306564,0.955340328
CHINA GOURMET,WILMINGTON,DE,19802,4227,10003,NEW CASTLE,6162,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,28909.1922817949,27144.8910915469,1764.30119024798,4335.71180968313,5599.73856035229,4025.54165714426,10729.2191475005,0.07737250977
STARBUCKS,WILMINGTON,DE,19808,5110,10003,NEW CASTLE,6162,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,194568.0996,136003.1016204,58564.9979796,52533.386892,25099.2848484,23348.171952,0,0.8096427025
BECKYS COUNTRY INN,DAGSBORO,DE,19939,,10005,SUSSEX,,"BED & BREAKFAST, GUESTHOUSES, CHAMBRES D'HOTES",SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,UNCODED,,,,,,,,#NA
EASTERN CARRYOUT,WASHINGTON,DC,20002,3338,11001,DISTRICT OF COLUMBIA,8872,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,38989.7824623362,35483.7714215385,3506.01104079772,5075.28601960114,6052.30019373219,7396.77545105413,13388.552642849,0.7241131042
CAMINO REAL RESTAURANT,WASHINGTON,DC,20011,3923,11001,DISTRICT OF COLUMBIA,8872,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,93164.5012868333,87478.7581879945,5685.74309883881,13972.525573706,18046.054183271,12972.9525903562,34576.6267466247,0.3705828752
AMERICAN CITY DINER INCORPORATED,WASHINGTON,DC,20015,2610,11001,DISTRICT OF COLUMBIA,8872,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$7 TO $10,NOT APPLICABLE,330662.473093846,300928.881156923,29733.5919369231,43042.2157015385,51328.0255384615,62730.1797830769,113544.925066154,0.879457333
KOMI,WASHINGTON,DC,20036,6200,11001,DISTRICT OF COLUMBIA,8872,FSR - FINE DINING RESTAURANTS,EUROPEAN,MEDITERRANEAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$2,500,001 - $5,000,000",$50 TO $75,NOT APPLICABLE,197747.653163375,185614.28027776,12133.3728856143,21538.5317496112,38793.2888512442,27856.5010628305,85460.1076420684,0.03080143021
RED ROBIN GOURMET BURGERS,STERLING,VA,20166,2417,51107,LOUDOUN,8872,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,251-500 UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$10 TO $15,NOT APPLICABLE,768070.720635654,700838.132349032,67232.5882866224,94248.8246792835,123817.083402196,159985.399875758,273418.392416932,0.9315451848
SHADY OAK OF SERENITY B & B,HUGHESVILLE,MD,20637,2206,24017,CHARLES,8872,"BED & BREAKFAST, GUESTHOUSES, CHAMBRES D'HOTES",SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,UNCODED,,,,,,,,#NA
FASTOP NO 54,LUSBY,MD,20657,3800,24009,CALVERT,8872,LSR - QUICK CASUAL,CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,348293.0844,297259.766151016,51033.318248984,33153.0315632086,51033.318248984,71148.6407704813,107281.720114652,0.7389521388
POPEYES LOUISIANA KITCHEN,LANHAM,MD,20706,1305,24033,PRINCE GEORGE'S,8872,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",CHICKEN,FRIED CHICKEN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,388821.6837,321887.575785932,66934.1079140682,64581.4151930113,35290.3908158532,76854.628887858,89206.2656734066,0.7057829491
MANNIES CARRY OUT,MOUNT RAINIER,MD,20712,1459,24033,PRINCE GEORGE'S,8872,LSR - QUICK CASUAL,CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,38522.3256,32877.8778917647,5644.44770823529,3666.83099294118,5644.44770823529,7869.26651294118,11865.7002917647,0.6293270947
HUNAN EAST RESTAURANTS,DISTRICT HEIGHTS,MD,20747,1147,24033,PRINCE GEORGE'S,8872,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,59392.7389370203,55768.0551694056,3624.68376761464,8907.54044971462,11504.431088516,8270.30870985042,22042.7366359476,0.5793043009
VIGNETOS ITALIAN GRILL,SUNRISE,FL,33326,1907,12011,BROWARD,4992,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"$2,500,001 - $5,000,000",$15 TO $20,NOT APPLICABLE,815652.313330279,755653.687585891,59998.6257443885,110733.394411361,135408.153916629,112551.534585433,313499.312872194,0.6257083138
ARBY'S,JESSUP,MD,20794,3202,24027,HOWARD,8872,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$5 TO $7,NOT APPLICABLE,302315.2794,258751.297828343,43563.9815716569,48540.6615856376,45511.3780988668,66283.6077224383,63723.1419181439,0.8169777828
YUAN FU VEGETARIAN,ROCKVILLE,MD,20852,1173,24031,MONTGOMERY,8872,LSR - QUICK CASUAL,CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,63748.215,57316.9068784029,6431.3081215971,10303.7042286751,9772.86609800363,10854.9592105263,21063.384800363,0.8821718619
STARBUCKS,GERMANTOWN,MD,20874,1204,24031,MONTGOMERY,8872,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,211562.4714,147882.1675086,63680.3038914,57121.867278,27291.5588106,25387.496568,0,0.9897586615
CHINESE EXPRESS,GAITHERSBURG,MD,20879,3505,24031,MONTGOMERY,8872,LSR - QUICK CASUAL,CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,30838.1436,27727.0038858973,3111.1397141027,4984.40796523967,4727.61548090104,5251.07708359133,10189.3940901036,0.526727307
MCDONALD'S,MONTGOMERY VILLAGE,MD,20886,1400,24031,MONTGOMERY,8872,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,769644.4068,644557.95508072,125086.45171928,120689.739883805,65950.6775321337,143625.919958869,209723.154552185,0.9145511982
MANDALAY RESTURANT & CAFE,SILVER SPRING,MD,20910,4514,24031,MONTGOMERY,8872,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",VEGETARIAN,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$10 TO $15,NOT APPLICABLE,184803.518251171,173525.130946733,11278.3873044381,27716.2636971069,35796.6205749557,25733.4848326215,68587.0925489175,0.826327516
TACO BELL,BEL AIR,MD,21014,4330,24025,HARFORD,8872,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,411565.2201,336890.280611193,74674.9394888074,72050.1612993941,39371.672841199,85742.7541875,77299.7176782207,0.5673517065
GUNNINGS SEAFOOD RESTAURANT,HANOVER,MD,21076,1167,24003,ANNE ARUNDEL,8872,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",SEAFOOD & FISH,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,627510.995600049,587728.337034862,39782.658565187,81543.4603739468,109603.78860685,104475.269086476,251956.837579518,0.2255584419
THE SPICE THAI CUISINE,WEST PALM BEACH,FL,33401,2303,12099,PALM BEACH,8960,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,THAI,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,36772.7244310569,34528.5191675556,2244.20526350128,5515.06019385948,7122.91235806928,5120.52127229876,13647.6528028046,0.4080843431
MICHAELS PIZZA & SUBS,BALTIMORE,MD,21205,2329,24510,BALTIMORE CITY,8872,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,89001.9623364301,81886.5489584343,7115.41337799574,14400.2413602295,11859.0222966596,15476.0240971407,26259.2636568891,0.5693159751
